"","pct","pollster","state","end_date","pollscore","party","methodology","sample_size"
"1507",37.9,"Emerson","California",2023-11-14,-1.1,"REP","IVR/Online Panel",1000
"1508",48,"Hart/POS","National",2023-11-14,-0.7,"REP","Live Phone",1000
"1509",41.9,"Emerson","New Hampshire",2023-11-13,-1.1,"REP","IVR/Online Panel/Email",917
"1510",36.7,"Emerson","New Hampshire",2023-11-13,-1.1,"REP","IVR/Online Panel/Email",917
"1511",43.4,"Emerson","New Hampshire",2023-11-13,-1.1,"REP","IVR/Online Panel/Email",917
"1512",42.5,"Emerson","New Hampshire",2023-11-13,-1.1,"REP","IVR/Online Panel/Email",917
"1513",50,"Beacon/Shaw","National",2023-11-13,-1.1,"REP","Live Phone",1001
"1514",50,"Beacon/Shaw","National",2023-11-13,-1.1,"REP","Live Phone",1001
"1515",49,"Beacon/Shaw","National",2023-11-13,-1.1,"REP","Live Phone",1001
"1516",48,"Beacon/Shaw","National",2023-11-13,-1.1,"REP","Live Phone",1001
"1517",47,"Beacon/Shaw","National",2023-11-13,-1.1,"REP","Live Phone",1001
"1518",41,"Beacon/Shaw","National",2023-11-13,-1.1,"REP","Live Phone",1001
"1519",40,"Beacon/Shaw","National",2023-11-13,-1.1,"REP","Live Phone",1001
"1520",50,"Emerson","Ohio",2023-11-13,-1.1,"REP","IVR/Online Panel/Email",1000
"1521",44.9,"Emerson","Ohio",2023-11-13,-1.1,"REP","IVR/Online Panel/Email",1000
"1522",44,"YouGov","National",2023-11-13,-1.1,"REP","Online Panel",1058
"1523",48,"Quinnipiac","National",2023-11-13,-0.5,"REP","Live Phone",1574
"1524",38,"Quinnipiac","National",2023-11-13,-0.5,"REP","Live Phone",1574
"1525",38,"Quinnipiac","National",2023-11-13,-0.5,"REP","Live Phone",1574
"1526",42,"Rasmussen","National",2023-11-12,-0.5,"REP","IVR/Online Panel",987
"1527",39,"Rasmussen","National",2023-11-12,-0.5,"REP","IVR/Online Panel",987
"1528",49,"Siena","Tennessee",2023-11-10,-0.8,"REP","Live Phone/Online Panel",805
"1529",52,"Marquette Law School","National",2023-11-07,-1.1,"REP","Probability Panel",856
"1530",51,"Marquette Law School","National",2023-11-07,-1.1,"REP","Probability Panel",668
"1531",39,"Kaiser Family Foundation","National",2023-11-07,-0.3,"REP","Probability Panel",1072
"1532",41,"Emerson","Michigan",2023-11-04,-1.1,"REP","IVR/Online Panel",1000
"1533",43,"Emerson","Michigan",2023-11-04,-1.1,"REP","IVR/Online Panel",788
"1534",46.4,"Emerson","Pennsylvania",2023-11-04,-1.1,"REP","IVR/Online Panel",1000
"1535",49.1,"Emerson","Pennsylvania",2023-11-04,-1.1,"REP","IVR/Online Panel",816
"1536",46.9,"Emerson","Georgia",2023-11-04,-1.1,"REP","IVR/Online Panel",1000
"1537",49.1,"Emerson","Georgia",2023-11-04,-1.1,"REP","IVR/Online Panel",780
"1538",43.8,"Emerson","Wisconsin",2023-11-04,-1.1,"REP","IVR/Online Panel",1000
"1539",45.2,"Emerson","Wisconsin",2023-11-04,-1.1,"REP","IVR/Online Panel",819
"1540",42.8,"Emerson","Arizona",2023-11-04,-1.1,"REP","IVR/Online Panel",1000
"1541",45.5,"Emerson","Arizona",2023-11-04,-1.1,"REP","IVR/Online Panel",778
"1542",46.2,"Emerson","Nevada",2023-11-04,-1.1,"REP","IVR/Online Panel",1000
"1543",47.3,"Emerson","Nevada",2023-11-04,-1.1,"REP","IVR/Online Panel",770
"1544",51,"YouGov","National",2023-11-03,-1.1,"REP","Online Panel",1759
"1545",45.4,"U. Georgia SPIA","Georgia",2023-11-03,-0.2,"REP","Live Phone",1002
"1546",49,"Siena/NYT","Arizona",2023-11-03,-1.5,"REP","Live Phone",603
"1547",49,"Siena/NYT","Arizona",2023-11-03,-1.5,"REP","Live Phone",603
"1548",48,"Siena/NYT","Arizona",2023-11-03,-1.5,"REP","Live Phone",603
"1549",48,"Siena/NYT","Arizona",2023-11-03,-1.5,"REP","Live Phone",603
"1550",33,"Siena/NYT","Arizona",2023-11-03,-1.5,"REP","Live Phone",603
"1551",34,"Siena/NYT","Arizona",2023-11-03,-1.5,"REP","Live Phone",603
"1552",49,"Siena/NYT","Georgia",2023-11-03,-1.5,"REP","Live Phone",629
"1553",49,"Siena/NYT","Georgia",2023-11-03,-1.5,"REP","Live Phone",629
"1554",45,"Siena/NYT","Georgia",2023-11-03,-1.5,"REP","Live Phone",629
"1555",47,"Siena/NYT","Georgia",2023-11-03,-1.5,"REP","Live Phone",629
"1556",36,"Siena/NYT","Georgia",2023-11-03,-1.5,"REP","Live Phone",629
"1557",38,"Siena/NYT","Georgia",2023-11-03,-1.5,"REP","Live Phone",629
"1558",48,"Siena/NYT","Michigan",2023-11-03,-1.5,"REP","Live Phone",616
"1559",46,"Siena/NYT","Michigan",2023-11-03,-1.5,"REP","Live Phone",616
"1560",47,"Siena/NYT","Michigan",2023-11-03,-1.5,"REP","Live Phone",616
"1561",46,"Siena/NYT","Michigan",2023-11-03,-1.5,"REP","Live Phone",616
"1562",34,"Siena/NYT","Michigan",2023-11-03,-1.5,"REP","Live Phone",616
"1563",34,"Siena/NYT","Michigan",2023-11-03,-1.5,"REP","Live Phone",616
"1564",52,"Siena/NYT","Nevada",2023-11-03,-1.5,"REP","Live Phone",611
"1565",52,"Siena/NYT","Nevada",2023-11-03,-1.5,"REP","Live Phone",611
"1566",48,"Siena/NYT","Nevada",2023-11-03,-1.5,"REP","Live Phone",611
"1567",50,"Siena/NYT","Nevada",2023-11-03,-1.5,"REP","Live Phone",611
"1568",38,"Siena/NYT","Nevada",2023-11-03,-1.5,"REP","Live Phone",611
"1569",40,"Siena/NYT","Nevada",2023-11-03,-1.5,"REP","Live Phone",611
"1570",48,"Siena/NYT","Pennsylvania",2023-11-03,-1.5,"REP","Live Phone",600
"1571",49,"Siena/NYT","Pennsylvania",2023-11-03,-1.5,"REP","Live Phone",600
"1572",47,"Siena/NYT","Pennsylvania",2023-11-03,-1.5,"REP","Live Phone",600
"1573",48,"Siena/NYT","Pennsylvania",2023-11-03,-1.5,"REP","Live Phone",600
"1574",35,"Siena/NYT","Pennsylvania",2023-11-03,-1.5,"REP","Live Phone",600
"1575",36,"Siena/NYT","Pennsylvania",2023-11-03,-1.5,"REP","Live Phone",600
"1576",45,"Siena/NYT","Wisconsin",2023-11-03,-1.5,"REP","Live Phone",603
"1577",45,"Siena/NYT","Wisconsin",2023-11-03,-1.5,"REP","Live Phone",603
"1578",47,"Siena/NYT","Wisconsin",2023-11-03,-1.5,"REP","Live Phone",603
"1579",48,"Siena/NYT","Wisconsin",2023-11-03,-1.5,"REP","Live Phone",603
"1580",35,"Siena/NYT","Wisconsin",2023-11-03,-1.5,"REP","Live Phone",603
"1581",35,"Siena/NYT","Wisconsin",2023-11-03,-1.5,"REP","Live Phone",603
"1582",51,"Data for Progress","Ohio",2023-11-02,-1.2,"REP","Online Panel/Text-to-Web",597
"1583",49,"CNN/SSRS","National",2023-11-02,-0.6,"REP","Probability Panel",1271
"1584",41,"CNN/SSRS","National",2023-11-02,-0.6,"REP","Probability Panel",1271
"1585",48,"Marquette Law School","Wisconsin",2023-11-02,-1.1,"REP","Live Phone/Email",908
"1586",38,"YouGov","National",2023-10-31,-1.1,"REP","Online Panel",1500
"1587",42,"YouGov","National",2023-10-31,-1.1,"REP","Online Panel",1333
"1588",46,"Noble Predictive Insights","Arizona",2023-10-31,-0.4,"REP","Online Panel",1010
"1589",46,"Quinnipiac","National",2023-10-30,-0.5,"REP","Live Phone",1610
"1590",36,"Quinnipiac","National",2023-10-30,-0.5,"REP","Live Phone",1610
"1591",35,"Quinnipiac","National",2023-10-30,-0.5,"REP","Live Phone",1610
"1592",31,"UC Berkeley","California",2023-10-30,-0.2,"REP","Email",4506
"1593",29,"UC Berkeley","California",2023-10-30,-0.2,"REP","Email",4506
"1594",36,"Leger","National",2023-10-29,0,"REP","Online Panel",1000
"1595",47,"Echelon Insights","National",2023-10-26,-0.8,"REP","Online Panel",1029
"1596",44,"Noble Predictive Insights","National",2023-10-26,-0.4,"REP","Online Panel/Text-to-Web",2202
"1597",43,"Noble Predictive Insights","National",2023-10-26,-0.4,"REP","Online Panel/Text-to-Web",2605
"1598",46,"Noble Predictive Insights","National",2023-10-26,-0.4,"REP","Online Panel/Text-to-Web",2202
"1599",46,"Noble Predictive Insights","National",2023-10-26,-0.4,"REP","Online Panel/Text-to-Web",2605
"1600",46,"Noble Predictive Insights","National",2023-10-26,-0.4,"REP","Online Panel/Text-to-Web",2202
"1601",45,"Noble Predictive Insights","National",2023-10-26,-0.4,"REP","Online Panel/Text-to-Web",2605
"1602",45,"Noble Predictive Insights","National",2023-10-26,-0.4,"REP","Online Panel/Text-to-Web",2202
"1603",44,"Noble Predictive Insights","National",2023-10-26,-0.4,"REP","Online Panel/Text-to-Web",2605
"1604",45,"Noble Predictive Insights","National",2023-10-26,-0.4,"REP","Online Panel/Text-to-Web",2202
"1605",44,"Noble Predictive Insights","National",2023-10-26,-0.4,"REP","Online Panel/Text-to-Web",2605
"1606",36.5,"Suffolk","National",2023-10-20,-1,"REP","Live Phone",1000
"1607",41,"Suffolk","National",2023-10-20,-1,"REP","Live Phone",1000
"1608",37,"Suffolk","National",2023-10-20,-1,"REP","Live Phone",1000
"1609",41,"Suffolk","National",2023-10-20,-1,"REP","Live Phone",1000
"1610",21,"UMass Amherst/YouGov","Massachusetts",2023-10-20,-0.4,"REP","Online Panel",700
"1611",37,"Siena","New York",2023-10-19,-0.8,"REP","Live Phone/Online Panel",1225
"1612",31,"Siena","New York",2023-10-19,-0.8,"REP","Live Phone/Online Panel",1225
"1613",29,"PPIC","California",2023-10-19,-0.4,"REP","Probability Panel",1395
"1614",47.2,"Emerson","National",2023-10-17,-1.1,"REP","IVR/Online Panel",1578
"1615",47.9,"Emerson","National",2023-10-17,-1.1,"REP","IVR/Online Panel",1578
"1616",45,"YouGov","Texas",2023-10-17,-1.1,"REP","Online Panel",1200
"1617",43,"YouGov","National",2023-10-16,-1.1,"REP","Online Panel",1123
"1618",40,"YouGov","National",2023-10-16,-1.1,"REP","Online Panel",1123
"1619",39,"YouGov","National",2023-10-16,-1.1,"REP","Online Panel",1123
"1620",40,"Selzer","National",2023-10-15,-1.2,"REP","Live Phone",784
"1621",46,"Marist","National",2023-10-11,-0.9,"REP","Live Phone/Online Panel/Text",1218
"1622",37,"Marist","National",2023-10-11,-0.9,"REP","Live Phone/Online Panel/Text",1218
"1623",38,"YouGov","National",2023-10-10,-1.1,"REP","Online Panel",1500
"1624",42,"YouGov","National",2023-10-10,-1.1,"REP","Online Panel",1296
"1625",48,"Beacon/Shaw","National",2023-10-09,-1.1,"REP","Live Phone",1007
"1626",45,"Beacon/Shaw","National",2023-10-09,-1.1,"REP","Live Phone",1007
"1627",41,"Beacon/Shaw","National",2023-10-09,-1.1,"REP","Live Phone",1007
"1628",41,"Echelon Insights","National",2023-10-05,-0.8,"REP","Online Panel",1033
"1629",45.1,"Cygnal","National",2023-10-05,-1.1,"REP","Online Panel/Text-to-Web",2000
"1630",39.6,"Cygnal","National",2023-10-05,-1.1,"REP","Online Panel/Text-to-Web",2000
"1631",35,"Ipsos","National",2023-10-04,-0.9,"REP","Probability Panel",1005
"1632",33,"Ipsos","National",2023-10-04,-0.9,"REP","Probability Panel",1005
"1633",44.6,"Emerson","Ohio",2023-10-04,-1.1,"REP","IVR/Online Panel/Email",438
"1634",45.3,"Emerson","Pennsylvania",2023-10-04,-1.1,"REP","IVR/Online Panel/Email",430
"1635",54.5,"Emerson","Idaho",2023-10-04,-1.1,"REP","IVR/Online Panel/Email",490
"1636",42,"Emerson","Wisconsin",2023-10-04,-1.1,"REP","IVR/Online Panel/Email",532
"1637",50.2,"Emerson","Missouri",2023-10-04,-1.1,"REP","IVR/Online Panel/Email",491
"1638",47,"Emerson","Kansas",2023-10-04,-1.1,"REP","IVR/Online Panel/Email",487
"1639",59.3,"Emerson","West Virginia",2023-10-04,-1.1,"REP","IVR/Online Panel/Email",539
"1640",47.5,"Emerson","Indiana",2023-10-04,-1.1,"REP","IVR/Online Panel/Email",462
"1641",43.5,"Emerson","Iowa",2023-10-04,-1.1,"REP","IVR/Online Panel/Email",464
"1642",46.8,"Emerson","Nebraska",2023-10-04,-1.1,"REP","IVR/Online Panel/Email",423
"1643",54,"Emerson","North Dakota",2023-10-04,-1.1,"REP","Online Panel/Email",419
"1644",50.3,"Emerson","South Dakota",2023-10-04,-1.1,"REP","IVR/Online Panel/Email",432
"1645",33.7,"Emerson","Illinois",2023-10-04,-1.1,"REP","Online Panel/Email",468
"1646",56.6,"Emerson","Arkansas",2023-10-04,-1.1,"REP","IVR/Online Panel/Email",435
"1647",37.8,"Emerson","Minnesota",2023-10-04,-1.1,"REP","Online Panel/Email",477
"1648",42.5,"Emerson","Michigan",2023-10-04,-1.1,"REP","IVR/Online Panel/Email",468
"1649",37.6,"Emerson","Colorado",2023-10-04,-1.1,"REP","Online Panel/Email",442
"1650",48.6,"Emerson","Montana",2023-10-04,-1.1,"REP","Online Panel/Email",447
"1651",67.6,"Emerson","Wyoming",2023-10-04,-1.1,"REP","Online Panel/Email",478
"1652",55.3,"Emerson","Tennessee",2023-10-04,-1.1,"REP","Online Panel/Email",410
"1653",54.6,"Emerson","Kentucky",2023-10-03,-1.1,"REP","IVR/Online Panel/Email",450
"1654",55,"Emerson","Oklahoma",2023-10-03,-1.1,"REP","IVR/Online Panel/Email",447
"1655",43,"SurveyUSA","National",2023-10-03,-1.3,"REP","Online Panel",2330
"1656",45,"CNN/SSRS","Nevada",2023-10-03,-0.6,"REP","Live Phone/Probability Panel",1251
"1657",47,"Quinnipiac","Pennsylvania",2023-10-02,-0.5,"REP","Live Phone",1725
"1658",47.2,"Cygnal","Iowa",2023-09-29,-1.1,"REP","Online Panel/Text-to-Web",506
"1659",47.7,"Cygnal","Iowa",2023-09-29,-1.1,"REP","Online Panel/Text-to-Web",506
"1660",46,"Echelon Insights","National",2023-09-28,-0.8,"REP","Online Panel",1011
"1661",40,"Echelon Insights","National",2023-09-28,-0.8,"REP","Online Panel",1011
"1662",47,"Marist","National",2023-09-28,-0.9,"REP","Live Phone/Online Panel/Text",1137
"1663",39,"Marist","National",2023-09-28,-0.9,"REP","Live Phone/Online Panel/Text",1137
"1664",45,"Susquehanna","Pennsylvania",2023-09-28,-0.3,"REP","Live Phone/Online Panel",700
"1665",38,"YouGov","National",2023-09-26,-1.1,"REP","Online Panel",1500
"1666",40,"YouGov","National",2023-09-26,-1.1,"REP","Online Panel",1293
"1667",52,"Marquette Law School","National",2023-09-25,-1.1,"REP","Probability Panel",1007
"1668",51,"Marquette Law School","National",2023-09-25,-1.1,"REP","Probability Panel",868
"1669",49,"Marquette Law School","National",2023-09-25,-1.1,"REP","Probability Panel",690
"1670",51,"ABC/Washington Post","National",2023-09-20,-1.2,"REP","Live Phone",1006
"1671",52,"ABC/Washington Post","National",2023-09-20,-1.2,"REP","Live Phone",890
"1672",46,"Hart/POS","National",2023-09-19,-0.7,"REP","Live Phone",1000
"1673",39,"Hart/POS","National",2023-09-19,-0.7,"REP","Live Phone",1000
"1674",45.2,"Emerson","National",2023-09-18,-1.1,"REP","IVR/Online Panel",1125
"1675",43.3,"Emerson","National",2023-09-18,-1.1,"REP","IVR/Online Panel",1125
"1676",44,"YouGov","National",2023-09-18,-1.1,"REP","Online Panel",1097
"1677",40,"U. New Hampshire","New Hampshire",2023-09-18,-0.3,"REP","Probability Panel",2018
"1678",47,"YouGov Blue","National",2023-09-18,-1.1,"REP","Online Panel",3098
"1679",42,"YouGov Blue","National",2023-09-18,-1.1,"REP","Online Panel",3098
"1680",26,"YouGov Blue","National",2023-09-18,-1.1,"IND","Online Panel",3098
"1681",50,"YouGov","National",2023-09-15,-1.1,"REP","Online Panel",2525
"1682",39,"Ipsos","National",2023-09-14,-0.9,"REP","Probability Panel",4415
"1683",42,"Rasmussen","National",2023-09-13,-0.5,"REP","IVR/Online Panel",979
"1684",31,"Siena","New York",2023-09-13,-0.8,"REP","Live Phone/Online Panel",804
"1685",43,"YouGov","National",2023-09-12,-1.1,"REP","Online Panel",1334
"1686",48,"Beacon/Shaw","National",2023-09-12,-1.1,"REP","Live Phone",1012
"1687",47,"Rasmussen","Georgia",2023-09-11,-0.5,"REP","IVR/Online Panel",1061
"1688",46,"Quinnipiac","National",2023-09-11,-0.5,"REP","Live Phone",1726
"1689",50,"Emerson","Iowa",2023-09-09,-1.1,"REP","IVR/Online Panel",896
"1690",47.5,"Emerson","Iowa",2023-09-09,-1.1,"REP","IVR/Online Panel",896
"1691",26,"PPIC","California",2023-09-05,-0.4,"REP","Probability Panel",1146
"1692",46,"Echelon Insights","National",2023-08-31,-0.8,"REP","Online Panel",1022
"1693",47,"CNN/SSRS","National",2023-08-31,-0.6,"REP","Probability Panel",1259
"1694",44,"YouGov","National",2023-08-29,-1.1,"REP","Online Panel",1303
"1695",31,"UC Berkeley","California",2023-08-29,-0.2,"REP","Email",6030
"1696",46.2,"Emerson","National",2023-08-26,-1.1,"REP","IVR/Online Panel",1000
"1697",44.1,"Emerson","National",2023-08-26,-1.1,"REP","IVR/Online Panel",1000
"1698",38,"Ipsos","National",2023-08-25,-0.9,"REP","Probability Panel",1004
"1699",41,"YouGov","National",2023-08-21,-1.1,"REP","Online Panel",1113
"1700",40,"Franklin and Marshall College","Pennsylvania",2023-08-20,-0.1,"REP","Mail-to-Web/Mail-to-Phone",723
"1701",44.4,"Emerson","National",2023-08-17,-1.1,"REP","IVR/Online Panel",1000
"1702",42,"Emerson","National",2023-08-17,-1.1,"REP","IVR/Online Panel",1000
"1703",42.1,"Emerson","National",2023-08-17,-1.1,"REP","IVR/Online Panel",1000
"1704",34,"Siena","New York",2023-08-16,-0.8,"REP","Live Phone/Online Panel",803
"1705",39,"YouGov","National",2023-08-15,-1.1,"REP","Online Panel",1500
"1706",42,"YouGov","National",2023-08-15,-1.1,"REP","Online Panel",1321
"1707",42,"Roanoke College","Virginia",2023-08-15,-0.4,"REP","Live Phone/Online Panel",702
"1708",46,"Marist","National",2023-08-14,-0.9,"REP","Live Phone/Online Panel/Text",1100
"1709",41,"Beacon/Shaw","National",2023-08-14,-1.1,"REP","Live Phone",1002
"1710",46,"Quinnipiac","National",2023-08-14,-0.5,"REP","Live Phone",1632
"1711",40.9,"Emerson","New Hampshire",2023-08-11,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",837
"1712",39.2,"Emerson","New Hampshire",2023-08-11,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",837
"1713",44.7,"Emerson","Arizona",2023-08-04,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1337
"1714",41.8,"Emerson","Arizona",2023-08-04,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1337
"1715",41,"Noble Predictive Insights","National",2023-08-03,-0.4,"REP","Online Panel/Text-to-Web",2500
"1716",43.6,"Emerson","Michigan",2023-08-02,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1121
"1717",43.3,"Emerson","Michigan",2023-08-02,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1121
"1718",35,"Ipsos","National",2023-08-01,-0.9,"REP","Probability Panel",2009
"1719",44,"Echelon Insights","National",2023-07-27,-0.8,"REP","Online Panel",1013
"1720",42,"Echelon Insights","National",2023-07-27,-0.8,"REP","Online Panel",1013
"1721",43,"Siena/NYT","National",2023-07-27,-1.5,"REP","Live Phone",1329
"1722",38,"YouGov","National",2023-07-25,-1.1,"REP","Online Panel",1500
"1723",40,"YouGov","National",2023-07-25,-1.1,"REP","Online Panel",1306
"1724",40,"Virginia Commonwealth U.","Virginia",2023-07-25,-0.1,"REP","Live Phone",804
"1725",44,"Quinnipiac","National",2023-07-17,-0.5,"REP","Live Phone",1809
"1726",43,"YouGov","National",2023-07-17,-1.1,"REP","Online Panel",1098
"1727",35,"Ipsos","National",2023-07-17,-0.9,"REP","Probability Panel",4414
"1728",25,"Ipsos","National",2023-07-17,-0.9,"IND","Probability Panel",4414
"1729",31,"Ipsos","National",2023-07-17,-0.9,"REP","Probability Panel",4414
"1730",31,"Ipsos","National",2023-07-17,-0.9,"REP","Probability Panel",4414
"1731",43,"Mitchell","Michigan",2023-07-13,-0.2,"REP","Text-to-Web",639
"1732",43.6,"Suffolk","Ohio",2023-07-12,-1,"REP","Live Phone",500
"1733",49,"Marquette Law School","National",2023-07-12,-1.1,"REP","Probability Panel",1005
"1734",50,"Marquette Law School","National",2023-07-12,-1.1,"REP","Probability Panel",788
"1735",40,"YouGov","National",2023-07-11,-1.1,"REP","Online Panel",1500
"1736",42,"YouGov","National",2023-07-11,-1.1,"REP","Online Panel",1296
"1737",44,"Echelon Insights","National",2023-06-29,-0.8,"REP","Online Panel",1020
"1738",43,"Echelon Insights","National",2023-06-29,-0.8,"REP","Online Panel",1020
"1739",44,"Echelon Insights","National",2023-06-29,-0.8,"REP","Online Panel",1020
"1740",43,"Echelon Insights","National",2023-06-29,-0.8,"REP","Online Panel",1020
"1741",41,"YouGov Blue","National",2023-06-29,-1.1,"REP","Online Panel",3012
"1742",31,"PPIC","California",2023-06-29,-0.4,"REP","Live Phone/Probability Panel",1092
"1743",41,"YouGov","National",2023-06-27,-1.1,"REP","Online Panel",1500
"1744",44,"YouGov","National",2023-06-27,-1.1,"REP","Online Panel",1315
"1745",47,"Quinnipiac","Pennsylvania",2023-06-26,-0.5,"REP","Live Phone",1584
"1746",28,"Siena","New York",2023-06-25,-0.8,"REP","Live Phone/Online Panel",817
"1747",40,"St. Anselm","New Hampshire",2023-06-23,-0.5,"REP","Text-to-Web",1065
"1748",45.8,"Cygnal","National",2023-06-22,-1.1,"REP","Online Panel/Text-to-Web",2010
"1749",43.4,"Emerson","National",2023-06-20,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1015
"1750",41.4,"Emerson","National",2023-06-20,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1015
"1751",42,"YouGov","National",2023-06-20,-1.1,"REP","Online Panel",1091
"1752",45,"Hart/POS","National",2023-06-20,-0.7,"REP","Live Phone",1000
"1753",45,"Rasmussen","National",2023-06-14,-0.5,"REP","IVR/Online Panel",986
"1754",39,"YouGov","National",2023-06-13,-1.1,"REP","Online Panel",1500
"1755",41,"YouGov","National",2023-06-13,-1.1,"REP","Online Panel",1303
"1756",43,"Marquette Law School","Wisconsin",2023-06-13,-1.1,"REP","Live Phone/Online Panel/Mail-to-Web",913
"1757",44,"Quinnipiac","National",2023-06-12,-0.5,"REP","Live Phone",1735
"1758",32.2,"Suffolk","National",2023-06-09,-1,"REP","Live Phone",1000
"1759",40,"UMass Amherst/YouGov","National",2023-06-08,-0.4,"REP","Online Panel",1133
"1760",42,"Cygnal","Georgia",2023-06-07,-1.1,"REP","IVR/Text-to-Web",600
"1761",31.7,"Emerson","California",2023-06-07,-1.1,"REP","Online Panel/Email/Text-to-Web",1056
"1762",45,"Data for Progress","National",2023-06-05,-1.2,"REP","Online Panel/Text-to-Web",1625
"1763",44,"Data for Progress","National",2023-06-05,-1.2,"REP","Online Panel/Text-to-Web",1625
"1764",39,"YouGov","National",2023-05-31,-1.1,"REP","Online Panel",1500
"1765",40,"YouGov","National",2023-05-31,-1.1,"REP","Online Panel",1313
"1766",41,"YouGov","National",2023-05-30,-1.1,"REP","Online Panel",1015
"1767",44,"Echelon Insights","National",2023-05-25,-0.8,"REP","Online Panel",1035
"1768",42,"Echelon Insights","National",2023-05-25,-0.8,"REP","Online Panel",1035
"1769",41,"RMG Research","National",2023-05-24,-0.4,"REP","Online Panel",1000
"1770",37,"RMG Research","National",2023-05-24,-0.4,"REP","Online Panel",1000
"1771",25,"PPIC","California",2023-05-24,-0.4,"REP","Online Panel",1062
"1772",38,"Roanoke College","Virginia",2023-05-23,-0.4,"REP","Live Phone/Online Panel",678
"1773",48.8,"Emerson","Iowa",2023-05-22,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1064
"1774",46,"Quinnipiac","National",2023-05-22,-0.5,"REP","Live Phone",1616
"1775",44.7,"Cygnal","National",2023-05-18,-1.1,"REP","Online Panel/Text-to-Web",2527
"1776",52,"Marquette Law School","National",2023-05-18,-1.1,"REP","Probability Panel",1010
"1777",52,"Marquette Law School","National",2023-05-18,-1.1,"REP","Probability Panel",833
"1778",41,"YouGov","National",2023-05-16,-1.1,"REP","Online Panel",1500
"1779",44,"YouGov","National",2023-05-16,-1.1,"REP","Online Panel",1302
"1780",36,"Ipsos","National",2023-05-15,-0.9,"REP","Probability Panel",4415
"1781",22,"Ipsos","National",2023-05-15,-0.9,"IND","Probability Panel",4415
"1782",33,"Ipsos","National",2023-05-14,-0.9,"REP","Probability Panel",1016
"1783",43,"YouGov","National",2023-05-08,-1.1,"REP","Online Panel",1060
"1784",49,"ABC/Washington Post","National",2023-05-03,-1.2,"REP","Live Phone",1006
"1785",49,"ABC/Washington Post","National",2023-05-03,-1.2,"REP","Live Phone",900
"1786",48,"GQR","National",2023-05-03,0.1,"REP","Online Panel",1569
"1787",41,"YouGov","National",2023-05-02,-1.1,"REP","Online Panel",1500
"1788",46,"YouGov","National",2023-05-02,-1.1,"REP","Online Panel",1357
"1789",48,"Rasmussen","National",2023-05-02,-0.5,"REP","IVR/Online Panel",1050
"1790",42,"Echelon Insights","National",2023-04-27,-0.8,"REP","Online Panel",1012
"1791",40,"Noble Predictive Insights","Nevada",2023-04-26,-0.4,"REP","Online Panel",613
"1792",41.1,"Emerson","National",2023-04-25,-1.1,"REP","IVR/Online Panel",1100
"1793",36,"Ipsos","National",2023-04-24,-0.9,"REP","Probability Panel",1005
"1794",22,"Ipsos","National",2023-04-24,-0.9,"IND","Probability Panel",1005
"1795",42,"SSRS","Tennessee",2023-04-23,-0.2,"REP","Live Phone",502
"1796",45.2,"Cygnal","National",2023-04-20,-1.1,"REP","Online Panel/Text-to-Web",2500
"1797",41,"YouGov","National",2023-04-18,-1.1,"REP","Online Panel",1500
"1798",44,"YouGov","National",2023-04-18,-1.1,"REP","Online Panel",1316
"1799",42,"YouGov","National",2023-04-17,-1.1,"REP","Online Panel",1027
"1800",36,"YouGov","National",2023-04-17,-1.1,"REP","Online Panel",1530
"1801",39,"YouGov","National",2023-04-11,-1.1,"REP","Online Panel",1500
"1802",44,"YouGov","National",2023-04-11,-1.1,"REP","Online Panel",1322
"1803",35,"Franklin and Marshall College","Pennsylvania",2023-04-07,-0.1,"REP","Mail-to-Web/Mail-to-Phone",643
"1804",37,"YouGov","National",2023-04-06,-1.1,"REP","Online Panel",1000
"1805",46.4,"Cygnal","Iowa",2023-04-04,-1.1,"REP","IVR/Text-to-Web",600
"1806",40,"YouGov","National",2023-04-04,-1.1,"REP","Online Panel",1500
"1807",44,"YouGov","National",2023-04-04,-1.1,"REP","Online Panel",1319
"1808",47,"Rasmussen","National",2023-04-03,-0.5,"REP","IVR/Online Panel",971
"1809",43,"YouGov","National",2023-03-31,-1.1,"REP","Online Panel",729
"1810",44,"Echelon Insights","National",2023-03-29,-0.8,"REP","Online Panel",1007
"1811",32,"Ipsos","National",2023-03-29,-0.9,"REP","Probability Panel",1030
"1812",43.4,"Cygnal","North Carolina",2023-03-27,-1.1,"REP","Live Phone/Text-to-Web",605
"1813",44.5,"Cygnal","National",2023-03-27,-1.1,"REP","Online Panel/Text-to-Web",2550
"1814",46,"Quinnipiac","National",2023-03-27,-0.5,"REP","Live Phone",1600
"1815",38,"Marquette Law School","National",2023-03-22,-1.1,"REP","Probability Panel",1004
"1816",38,"Marquette Law School","National",2023-03-22,-1.1,"REP","Probability Panel",863
"1817",43,"YouGov","National",2023-03-20,-1.1,"REP","Online Panel",1059
